longitude,latitude,time,t2m,skt,tp
102.4,23.4,2011/1/16 0:00,279.7366822,279.5200299,0.000932759
102.4,23.4,2011/1/16 1:00,280.3297639,280.3015475,0.000333532
102.4,23.4,2011/1/16 2:00,280.2189355,280.1899021,0.000802738
102.4,23.4,2011/1/16 3:00,280.7865566,281.1175736,0.00113627
102.4,23.4,2011/1/16 4:00,280.85545,280.7521888,0.00128325
102.4,23.4,2011/1/16 5:00,281.2912752,281.4098815,0.001351087
102.4,23.4,2011/1/16 6:00,282.4384989,283.0114851,0.001390659
102.4,23.4,2011/1/16 7:00,282.6661464,283.6874471,0.001413271
102.4,23.4,2011/1/16 8:00,282.8848079,283.7016565,0.001424577
102.4,23.4,2011/1/16 9:00,283.2966702,284.2416141,0.00144719
102.4,23.4,2011/1/16 10:00,283.1244369,283.6143701,0.001469802
102.4,23.4,2011/1/16 11:00,282.8219053,282.9099893,0.001492414
102.4,23.4,2011/1/16 12:00,282.4220244,282.1142623,0.001509374
102.4,23.4,2011/1/16 13:00,281.9802085,281.568215,0.001515027
102.4,23.4,2011/1/16 14:00,281.7076305,281.2677874,0.001526333
